Gene stable ID	Transcript stable ID	Gene name	KEGG Pathway and Enzyme ID	NCBI gene ID
ENSMUSG00000032515	ENSMUST00000215916	Csrnp1		215418
ENSMUSG00000000827	ENSMUST00000000844	Tpd52l2		66314
ENSMUSG00000032515	ENSMUST00000214058	Csrnp1		215418
ENSMUSG00000000827	ENSMUST00000184849	Tpd52l2		66314
ENSMUSG00000032515	ENSMUST00000213936	Csrnp1		215418
ENSMUSG00000000827	ENSMUST00000108800	Tpd52l2		66314
ENSMUSG00000032515	ENSMUST00000216929	Csrnp1		215418
ENSMUSG00000000827	ENSMUST00000069712	Tpd52l2		66314
ENSMUSG00000010175	ENSMUST00000175916	Prox1		19130
ENSMUSG00000010175	ENSMUST00000010319	Prox1		19130
ENSMUSG00000000827	ENSMUST00000108799	Tpd52l2		66314
ENSMUSG00000000827	ENSMUST00000141825	Tpd52l2		66314
ENSMUSG00000027079	ENSMUST00000028475	Clp1		98985
ENSMUSG00000010175	ENSMUST00000177288	Prox1		19130
ENSMUSG00000027079	ENSMUST00000165219	Clp1		98985
ENSMUSG00000022510	ENSMUST00000115310	Trp63		22061
ENSMUSG00000038290	ENSMUST00000045281	Smg6		103677
ENSMUSG00000038290	ENSMUST00000130145	Smg6		103677
ENSMUSG00000038290	ENSMUST00000140197	Smg6		103677
ENSMUSG00000022510	ENSMUST00000115304	Trp63		22061
ENSMUSG00000022797	ENSMUST00000023486	Tfrc		22042
ENSMUSG00000022510	ENSMUST00000115305	Trp63		22061
ENSMUSG00000022510	ENSMUST00000040231	Trp63		22061
ENSMUSG00000022797	ENSMUST00000120680	Tfrc		22042
ENSMUSG00000049106	ENSMUST00000054145	Dcaf5		320808
ENSMUSG00000022797	ENSMUST00000124243	Tfrc		22042
ENSMUSG00000049672	ENSMUST00000112674	Zbtb14		22666
ENSMUSG00000022510	ENSMUST00000115306	Trp63		22061
ENSMUSG00000049672	ENSMUST00000062369	Zbtb14		22666
ENSMUSG00000022510	ENSMUST00000115308	Trp63		22061
ENSMUSG00000022816	ENSMUST00000114763	Fstl1		14314
ENSMUSG00000022510	ENSMUST00000065523	Trp63		22061
ENSMUSG00000049672	ENSMUST00000112676	Zbtb14		22666
ENSMUSG00000109713	ENSMUST00000211088	Pvrig		102640920
ENSMUSG00000108763	ENSMUST00000205931	Gm36028		102639802
ENSMUSG00000025572	ENSMUST00000131606	Tmc6		217353
ENSMUSG00000034059	ENSMUST00000238573	Ypel4		241525
ENSMUSG00000034059	ENSMUST00000090729	Ypel4		241525
ENSMUSG00000034059	ENSMUST00000111643	Ypel4		241525
ENSMUSG00000026295	ENSMUST00000027518	Spp2		75396
ENSMUSG00000026295	ENSMUST00000176708	Spp2		75396
ENSMUSG00000026295	ENSMUST00000189225	Spp2		75396
ENSMUSG00000042345	ENSMUST00000236745	Ubash3a		328795
ENSMUSG00000042345	ENSMUST00000144772	Ubash3a		328795
ENSMUSG00000042345	ENSMUST00000173776	Ubash3a		328795
ENSMUSG00000042345	ENSMUST00000048656	Ubash3a		328795
ENSMUSG00000025155	ENSMUST00000106135	Dus1l		68730
ENSMUSG00000025155	ENSMUST00000026151	Dus1l		68730
ENSMUSG00000042345	ENSMUST00000237216	Ubash3a		328795
ENSMUSG00000025155	ENSMUST00000106133	Dus1l		68730
ENSMUSG00000025155	ENSMUST00000143139	Dus1l		68730
ENSMUSG00000025155	ENSMUST00000129955	Dus1l		68730
ENSMUSG00000025155	ENSMUST00000167023	Dus1l		68730
ENSMUSG00000025572	ENSMUST00000026659	Tmc6		217353
ENSMUSG00000025572	ENSMUST00000149589	Tmc6		217353
ENSMUSG00000036814	ENSMUST00000171647	Slc6a20a		
ENSMUSG00000036814	ENSMUST00000040960	Slc6a20a		
ENSMUSG00000022698	ENSMUST00000159514	Naa50		72117
ENSMUSG00000036814	ENSMUST00000170591	Slc6a20a		
ENSMUSG00000022698	ENSMUST00000161326	Naa50		72117
ENSMUSG00000022698	ENSMUST00000063520	Naa50		72117
ENSMUSG00000024603	ENSMUST00000223984	Dctn4		67665
ENSMUSG00000025572	ENSMUST00000143406	Tmc6		217353
ENSMUSG00000022698	ENSMUST00000063542	Naa50		72117
ENSMUSG00000025572	ENSMUST00000136729	Tmc6		217353
ENSMUSG00000025364	ENSMUST00000026425	Pa2g4		18813
ENSMUSG00000024603	ENSMUST00000025505	Dctn4		67665
ENSMUSG00000025572	ENSMUST00000152304	Tmc6		217353
ENSMUSG00000025572	ENSMUST00000127227	Tmc6		217353
ENSMUSG00000024603	ENSMUST00000223590	Dctn4		67665
ENSMUSG00000025364	ENSMUST00000131728	Pa2g4		18813
ENSMUSG00000031078	ENSMUST00000033407	Cttn		13043
ENSMUSG00000031078	ENSMUST00000103079	Cttn		13043
ENSMUSG00000091636	ENSMUST00000169935	Akain1		320722
ENSMUSG00000055022	ENSMUST00000000109	Cntn1		12805
ENSMUSG00000041199	ENSMUST00000237183	Rpusd1		106707
ENSMUSG00000025241	ENSMUST00000084715	Fyco1		17281
ENSMUSG00000025241	ENSMUST00000184082	Fyco1		17281
ENSMUSG00000055022	ENSMUST00000068378	Cntn1		12805
ENSMUSG00000055022	ENSMUST00000169825	Cntn1		12805
ENSMUSG00000041199	ENSMUST00000237785	Rpusd1		106707
ENSMUSG00000017754	ENSMUST00000109316	Pltp		18830
ENSMUSG00000041199	ENSMUST00000047273	Rpusd1		106707
ENSMUSG00000025241	ENSMUST00000167595	Fyco1		17281
ENSMUSG00000000826	ENSMUST00000072334	Dnajc5		13002
ENSMUSG00000000826	ENSMUST00000116365	Dnajc5		13002
ENSMUSG00000048521	ENSMUST00000049810	Cxcr6		80901
ENSMUSG00000017754	ENSMUST00000109317	Pltp		18830
ENSMUSG00000000826	ENSMUST00000108797	Dnajc5		13002
ENSMUSG00000017754	ENSMUST00000059954	Pltp		18830
ENSMUSG00000048521	ENSMUST00000216072	Cxcr6		80901
ENSMUSG00000000826	ENSMUST00000152578	Dnajc5		13002
ENSMUSG00000050106	ENSMUST00000127080	Tmc8		217356
ENSMUSG00000026349	ENSMUST00000027587	Ccnt2		
ENSMUSG00000000826	ENSMUST00000108796	Dnajc5		13002
ENSMUSG00000026349	ENSMUST00000112570	Ccnt2		
ENSMUSG00000017754	ENSMUST00000156255	Pltp		18830
ENSMUSG00000017754	ENSMUST00000128110	Pltp		18830
ENSMUSG00000089872	ENSMUST00000159624	Rps6kc1		320119
ENSMUSG00000039873	ENSMUST00000042775	Neurl2		
ENSMUSG00000089872	ENSMUST00000160889	Rps6kc1		320119
ENSMUSG00000026163	ENSMUST00000160953	Sphkap		77629
ENSMUSG00000026163	ENSMUST00000159078	Sphkap		77629
ENSMUSG00000005054	ENSMUST00000005185	Cstb		13014
ENSMUSG00000089872	ENSMUST00000159367	Rps6kc1		320119
ENSMUSG00000097187	ENSMUST00000181711	Gm19426		
ENSMUSG00000024012	ENSMUST00000095427	Mtch1		56462
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	04714+2.7.11.1	320119
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	05165+2.7.11.1	320119
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	04150+2.7.11.1	320119
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	04151+2.7.11.1	320119
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	05170+2.7.11.1	320119
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	04926+2.7.11.1	320119
ENSMUSG00000089872	ENSMUST00000061611	Rps6kc1	05163+2.7.11.1	320119
ENSMUSG00000050106	ENSMUST00000050874	Tmc8		217356
ENSMUSG00000089872	ENSMUST00000159066	Rps6kc1		320119
ENSMUSG00000024012	ENSMUST00000234970	Mtch1		56462
ENSMUSG00000050106	ENSMUST00000106334	Tmc8		217356
ENSMUSG00000050106	ENSMUST00000117781	Tmc8		217356
ENSMUSG00000024012	ENSMUST00000234507	Mtch1		56462
ENSMUSG00000024012	ENSMUST00000235088	Mtch1		56462
ENSMUSG00000032705	ENSMUST00000038185	Exd2		97827
ENSMUSG00000050106	ENSMUST00000119455	Tmc8		217356
ENSMUSG00000032705	ENSMUST00000219272	Exd2		97827
ENSMUSG00000024012	ENSMUST00000235021	Mtch1		56462
ENSMUSG00000032705	ENSMUST00000219039	Exd2		97827
ENSMUSG00000024012	ENSMUST00000153658	Mtch1		56462
ENSMUSG00000024012	ENSMUST00000234129	Mtch1		56462
ENSMUSG00000037108	ENSMUST00000035852	Zcwpw1		381678
ENSMUSG00000024012	ENSMUST00000234416	Mtch1		56462
ENSMUSG00000025573	ENSMUST00000106331	6030468B19Rik		77727
ENSMUSG00000024012	ENSMUST00000118366	Mtch1		56462
ENSMUSG00000037108	ENSMUST00000141642	Zcwpw1		381678
ENSMUSG00000024012	ENSMUST00000234180	Mtch1		56462
ENSMUSG00000082079	ENSMUST00000119996	Dnmt3c	00270+2.1.1.37	
ENSMUSG00000025245	ENSMUST00000165754	Lztfl1		93730
ENSMUSG00000046245	ENSMUST00000058897	Pilra		231805
ENSMUSG00000025245	ENSMUST00000098258	Lztfl1		93730
ENSMUSG00000046245	ENSMUST00000110980	Pilra		231805
ENSMUSG00000032788	ENSMUST00000041616	Pdxk	00750+2.7.1.35	216134
ENSMUSG00000046245	ENSMUST00000197586	Pilra		231805
ENSMUSG00000046245	ENSMUST00000199028	Pilra		231805
ENSMUSG00000012350	ENSMUST00000090475	Ehf		13661
ENSMUSG00000025245	ENSMUST00000166097	Lztfl1		93730
ENSMUSG00000012350	ENSMUST00000111176	Ehf		13661
ENSMUSG00000034158	ENSMUST00000078717	Lrrc58		320184
ENSMUSG00000012350	ENSMUST00000111174	Ehf		13661
ENSMUSG00000025245	ENSMUST00000026274	Lztfl1		93730
ENSMUSG00000025245	ENSMUST00000168921	Lztfl1		93730
ENSMUSG00000012350	ENSMUST00000125788	Ehf		13661
ENSMUSG00000012350	ENSMUST00000140503	Ehf		13661
ENSMUSG00000025245	ENSMUST00000163207	Lztfl1		93730
ENSMUSG00000027479	ENSMUST00000028981	Mapre1		13589
ENSMUSG00000012350	ENSMUST00000151265	Ehf		13661
ENSMUSG00000041062	ENSMUST00000047098	Mslnl		328783
ENSMUSG00000029530	ENSMUST00000163559	Ccr9		12769
ENSMUSG00000093485	ENSMUST00000132298	Gm20708		
ENSMUSG00000029530	ENSMUST00000166236	Ccr9		12769
ENSMUSG00000068284	ENSMUST00000119746	Usf3		207806
ENSMUSG00000029530	ENSMUST00000111454	Ccr9		12769
ENSMUSG00000029530	ENSMUST00000168910	Ccr9		12769
ENSMUSG00000068284	ENSMUST00000088356	Usf3		207806
ENSMUSG00000029530	ENSMUST00000180093	Ccr9		12769
ENSMUSG00000068284	ENSMUST00000169582	Usf3		207806
ENSMUSG00000036898	ENSMUST00000085856	Zfp157		72154
ENSMUSG00000025574	ENSMUST00000026661	Tk1	00983+2.7.1.21	21877
ENSMUSG00000025574	ENSMUST00000026661	Tk1	00240+2.7.1.21	21877
ENSMUSG00000036898	ENSMUST00000110912	Zfp157		72154
ENSMUSG00000036898	ENSMUST00000100524	Zfp157		72154
ENSMUSG00000017760	ENSMUST00000103093	Ctsa		19025
ENSMUSG00000018166	ENSMUST00000082059	Erbb3		13867
ENSMUSG00000017760	ENSMUST00000103092	Ctsa		19025
ENSMUSG00000051590	ENSMUST00000208183	Map3k19		22625
ENSMUSG00000017760	ENSMUST00000151493	Ctsa		19025
ENSMUSG00000051590	ENSMUST00000238383	Map3k19		22625
ENSMUSG00000051590	ENSMUST00000189398	Map3k19		22625
ENSMUSG00000017760	ENSMUST00000127650	Ctsa		19025
ENSMUSG00000051590	ENSMUST00000191333	Map3k19		22625
ENSMUSG00000017718	ENSMUST00000073388	Afmid	00630+3.5.1.9	71562
ENSMUSG00000017718	ENSMUST00000073388	Afmid	00380+3.5.1.9	71562
ENSMUSG00000051590	ENSMUST00000187653	Map3k19		22625
ENSMUSG00000017760	ENSMUST00000143780	Ctsa		19025
ENSMUSG00000017718	ENSMUST00000149668	Afmid	00630+3.5.1.9	71562
ENSMUSG00000017718	ENSMUST00000149668	Afmid	00380+3.5.1.9	71562
ENSMUSG00000051590	ENSMUST00000061512	Map3k19		22625
ENSMUSG00000025153	ENSMUST00000055655	Fasn	00061+1.1.1.100+2.3.1.85+4.2.1.59+2.3.1.39+2.3.1.41+3.1.2.14	14104
ENSMUSG00000025153	ENSMUST00000055655	Fasn	00780+1.1.1.100+4.2.1.59+2.3.1.41	14104
ENSMUSG00000025153	ENSMUST00000206589	Fasn	00061+1.1.1.100+2.3.1.85+4.2.1.59+2.3.1.39+2.3.1.41+3.1.2.14	14104
ENSMUSG00000025153	ENSMUST00000206589	Fasn	00780+1.1.1.100+4.2.1.59+2.3.1.41	14104
ENSMUSG00000025153	ENSMUST00000205905	Fasn		14104
ENSMUSG00000053368	ENSMUST00000065745	Rxfp2		140498
ENSMUSG00000053368	ENSMUST00000110496	Rxfp2		140498
ENSMUSG00000053368	ENSMUST00000201612	Rxfp2		140498
ENSMUSG00000022755	ENSMUST00000023437	Adgrg7		239853
ENSMUSG00000048277	ENSMUST00000026649	Syngr2		20973
ENSMUSG00000048277	ENSMUST00000177131	Syngr2		20973
ENSMUSG00000048277	ENSMUST00000177241	Syngr2		20973
ENSMUSG00000024170	ENSMUST00000115181	Telo2		71718
ENSMUSG00000048277	ENSMUST00000120928	Syngr2		20973
ENSMUSG00000024170	ENSMUST00000024987	Telo2		71718
ENSMUSG00000048277	ENSMUST00000175737	Syngr2		20973
ENSMUSG00000021130	ENSMUST00000219993	Galnt16		108760
ENSMUSG00000034677	ENSMUST00000045319	Gpr142		217302
ENSMUSG00000048277	ENSMUST00000143852	Syngr2		20973
ENSMUSG00000021130	ENSMUST00000218943	Galnt16		108760
ENSMUSG00000034677	ENSMUST00000106584	Gpr142		217302
ENSMUSG00000046961	ENSMUST00000061274	Gpr156		239845
ENSMUSG00000021130	ENSMUST00000021558	Galnt16		108760
ENSMUSG00000021130	ENSMUST00000217926	Galnt16		108760
ENSMUSG00000041782	ENSMUST00000038760	Lad1		16763
ENSMUSG00000021130	ENSMUST00000219267	Galnt16		108760
ENSMUSG00000051043	ENSMUST00000133245	Gprc5c		70355
ENSMUSG00000017716	ENSMUST00000081387	Birc5		11799
ENSMUSG00000051043	ENSMUST00000122967	Gprc5c		70355
ENSMUSG00000026634	ENSMUST00000027947	Angel2		52477
ENSMUSG00000041189	ENSMUST00000045971	Chrnb1		11443
ENSMUSG00000017716	ENSMUST00000093906	Birc5		11799
ENSMUSG00000026634	ENSMUST00000066632	Angel2		52477
ENSMUSG00000026634	ENSMUST00000123384	Angel2		52477
ENSMUSG00000026634	ENSMUST00000110899	Angel2		52477
ENSMUSG00000070330	ENSMUST00000093905	Tmem235		546519
ENSMUSG00000033356	ENSMUST00000049151	Pus7l		78895
ENSMUSG00000026634	ENSMUST00000135364	Angel2		52477
ENSMUSG00000051043	ENSMUST00000053361	Gprc5c		70355
ENSMUSG00000033356	ENSMUST00000134061	Pus7l		78895
ENSMUSG00000026634	ENSMUST00000130298	Angel2		52477
ENSMUSG00000020829	ENSMUST00000001126	Slc46a1		52466
ENSMUSG00000051043	ENSMUST00000021071	Gprc5c		70355
ENSMUSG00000020829	ENSMUST00000146431	Slc46a1		52466
ENSMUSG00000017713	ENSMUST00000033230	Tha1		71776
ENSMUSG00000051043	ENSMUST00000136785	Gprc5c		70355
ENSMUSG00000051043	ENSMUST00000142262	Gprc5c		70355
ENSMUSG00000051043	ENSMUST00000152314	Gprc5c		70355
ENSMUSG00000045658	ENSMUST00000168574	Pid1		98496
ENSMUSG00000051043	ENSMUST00000177952	Gprc5c		70355
ENSMUSG00000045658	ENSMUST00000176559	Pid1		98496
ENSMUSG00000045658	ENSMUST00000176720	Pid1		98496
ENSMUSG00000045658	ENSMUST00000175996	Pid1		98496
ENSMUSG00000045658	ENSMUST00000176822	Pid1		98496
ENSMUSG00000024604	ENSMUST00000025506	Rbm22		66810
ENSMUSG00000045658	ENSMUST00000177458	Pid1		98496
ENSMUSG00000044083	ENSMUST00000126656	Efcab8		100504221
ENSMUSG00000044083	ENSMUST00000144827	Efcab8		100504221
ENSMUSG00000044083	ENSMUST00000230058	Efcab8		100504221
ENSMUSG00000053113	ENSMUST00000054002	Socs3		12702
ENSMUSG00000044083	ENSMUST00000175856	Efcab8		100504221
ENSMUSG00000025420	ENSMUST00000126153	Katnal2		71206
ENSMUSG00000025420	ENSMUST00000135029	Katnal2		71206
ENSMUSG00000035206	ENSMUST00000035597	Sppl2b		73218
ENSMUSG00000025420	ENSMUST00000122984	Katnal2		71206
ENSMUSG00000034652	ENSMUST00000106582	Cd300a		217303
ENSMUSG00000025420	ENSMUST00000137498	Katnal2		71206
ENSMUSG00000034652	ENSMUST00000045151	Cd300a		217303
ENSMUSG00000025420	ENSMUST00000137354	Katnal2		71206
ENSMUSG00000035206	ENSMUST00000220091	Sppl2b		73218
ENSMUSG00000025420	ENSMUST00000026486	Katnal2		71206
ENSMUSG00000035206	ENSMUST00000219614	Sppl2b		73218
ENSMUSG00000035206	ENSMUST00000218789	Sppl2b		73218
ENSMUSG00000020057	ENSMUST00000156097	Dram1		71712
ENSMUSG00000025420	ENSMUST00000154665	Katnal2		71206
ENSMUSG00000023224	ENSMUST00000023994	Serping1		12258
ENSMUSG00000035206	ENSMUST00000219951	Sppl2b		73218
ENSMUSG00000025420	ENSMUST00000123650	Katnal2		71206
ENSMUSG00000023224	ENSMUST00000111641	Serping1		12258
ENSMUSG00000027480	ENSMUST00000028982	Sun5		76407
ENSMUSG00000020057	ENSMUST00000020249	Dram1		71712
ENSMUSG00000020057	ENSMUST00000138159	Dram1		71712
ENSMUSG00000063193	ENSMUST00000149663	Cd300lb		217304
ENSMUSG00000063193	ENSMUST00000239005	Cd300lb		217304
ENSMUSG00000029526	ENSMUST00000031501	1700123K08Rik		76658
ENSMUSG00000063193	ENSMUST00000106581	Cd300lb		217304
ENSMUSG00000025362	ENSMUST00000026420	Rps26		
ENSMUSG00000058728	ENSMUST00000092466	Cd300c		
ENSMUSG00000049173	ENSMUST00000056533	Myoz3		170947
ENSMUSG00000058728	ENSMUST00000061637	Cd300c		
ENSMUSG00000035311	ENSMUST00000127615	Gnptab		432486
ENSMUSG00000000823	ENSMUST00000108789	Zfp512b		269401
ENSMUSG00000034641	ENSMUST00000045075	Cd300ld		217305
ENSMUSG00000000823	ENSMUST00000128553	Zfp512b		269401
ENSMUSG00000035311	ENSMUST00000130301	Gnptab		432486
ENSMUSG00000000823	ENSMUST00000135561	Zfp512b		269401
ENSMUSG00000035311	ENSMUST00000151273	Gnptab		432486
ENSMUSG00000000823	ENSMUST00000140103	Zfp512b		269401
ENSMUSG00000037568	ENSMUST00000166139	Vash2		226841
ENSMUSG00000000823	ENSMUST00000132538	Zfp512b		269401
ENSMUSG00000037568	ENSMUST00000047409	Vash2		226841
ENSMUSG00000000823	ENSMUST00000153998	Zfp512b		269401
ENSMUSG00000024033	ENSMUST00000236379	Rsph1		22092
ENSMUSG00000024033	ENSMUST00000024832	Rsph1		22092
ENSMUSG00000024033	ENSMUST00000235144	Rsph1		22092
ENSMUSG00000035311	ENSMUST00000020251	Gnptab		432486
ENSMUSG00000044811	ENSMUST00000092464	Cd300c2		140497
ENSMUSG00000044811	ENSMUST00000141188	Cd300c2		140497
ENSMUSG00000089917	ENSMUST00000134340	Uckl1	00983+2.7.1.48	68556
ENSMUSG00000089917	ENSMUST00000134340	Uckl1	00240+2.7.1.48	68556
ENSMUSG00000020866	ENSMUST00000107786	Cacna1g		12291
ENSMUSG00000089753	ENSMUST00000106578	Cd300ld2		
ENSMUSG00000034889	ENSMUST00000050867	Cactin		70312
ENSMUSG00000024534	ENSMUST00000115410	Sncaip		67847
ENSMUSG00000089753	ENSMUST00000092463	Cd300ld2		
ENSMUSG00000034889	ENSMUST00000218120	Cactin		70312
ENSMUSG00000069609	ENSMUST00000100240	Cd300ld4		100043123
ENSMUSG00000089722	ENSMUST00000100239	Cd300ld5		100043125
ENSMUSG00000024534	ENSMUST00000178678	Sncaip		67847
ENSMUSG00000024534	ENSMUST00000025413	Sncaip		67847
ENSMUSG00000024534	ENSMUST00000163742	Sncaip		67847
ENSMUSG00000024534	ENSMUST00000178011	Sncaip		67847
ENSMUSG00000024534	ENSMUST00000179038	Sncaip		67847
ENSMUSG00000040282	ENSMUST00000110918	BC052040		399568
ENSMUSG00000069607	ENSMUST00000092459	Cd300ld3		382551
ENSMUSG00000024534	ENSMUST00000177861	Sncaip		67847
ENSMUSG00000020866	ENSMUST00000107791	Cacna1g		12291
ENSMUSG00000024534	ENSMUST00000178883	Sncaip		67847
ENSMUSG00000024534	ENSMUST00000180259	Sncaip		67847
ENSMUSG00000024534	ENSMUST00000179625	Sncaip		67847
ENSMUSG00000039115	ENSMUST00000044165	Itga9		104099
ENSMUSG00000040282	ENSMUST00000166472	BC052040		399568
ENSMUSG00000024534	ENSMUST00000179689	Sncaip		67847
ENSMUSG00000118407	ENSMUST00000238707	Gm50457		113939900
ENSMUSG00000020866	ENSMUST00000103166	Cacna1g		12291
ENSMUSG00000020866	ENSMUST00000107792	Cacna1g		12291
ENSMUSG00000089917	ENSMUST00000057816	Uckl1	00983+2.7.1.48	68556
ENSMUSG00000089917	ENSMUST00000057816	Uckl1	00240+2.7.1.48	68556
ENSMUSG00000039115	ENSMUST00000124360	Itga9		104099
ENSMUSG00000020866	ENSMUST00000100561	Cacna1g		12291
ENSMUSG00000048498	ENSMUST00000062787	Cd300e		217306
ENSMUSG00000039115	ENSMUST00000149150	Itga9		104099
ENSMUSG00000020866	ENSMUST00000107793	Cacna1g		12291
ENSMUSG00000020866	ENSMUST00000107788	Cacna1g		12291
ENSMUSG00000020866	ENSMUST00000107790	Cacna1g		12291
ENSMUSG00000027186	ENSMUST00000239273	Elf5		13711
ENSMUSG00000025648	ENSMUST00000198140	Pfkfb4	00051+2.7.1.105+3.1.3.46	270198
ENSMUSG00000022754	ENSMUST00000023435	Tmem45a		56277
ENSMUSG00000033987	ENSMUST00000132685	Dnah17		69926
ENSMUSG00000025648	ENSMUST00000051873	Pfkfb4	00051+2.7.1.105+3.1.3.46	270198
ENSMUSG00000020866	ENSMUST00000107789	Cacna1g		12291
ENSMUSG00000022754	ENSMUST00000232373	Tmem45a		56277
ENSMUSG00000022754	ENSMUST00000135672	Tmem45a		56277
ENSMUSG00000089917	ENSMUST00000129469	Uckl1		68556
ENSMUSG00000020866	ENSMUST00000107785	Cacna1g		12291
ENSMUSG00000027186	ENSMUST00000028609	Elf5		13711
ENSMUSG00000089917	ENSMUST00000154613	Uckl1		68556
ENSMUSG00000027186	ENSMUST00000126290	Elf5		13711
ENSMUSG00000027186	ENSMUST00000164172	Elf5		13711
ENSMUSG00000020866	ENSMUST00000021234	Cacna1g		12291
ENSMUSG00000027186	ENSMUST00000171693	Elf5		13711
ENSMUSG00000033987	ENSMUST00000084803	Dnah17		69926
ENSMUSG00000033987	ENSMUST00000106308	Dnah17		69926
ENSMUSG00000089917	ENSMUST00000144856	Uckl1	00983+2.7.1.48	68556
ENSMUSG00000089917	ENSMUST00000144856	Uckl1	00240+2.7.1.48	68556
ENSMUSG00000047409	ENSMUST00000073109	Ctdspl	04658+3.1.3.16	69274
ENSMUSG00000047409	ENSMUST00000073109	Ctdspl	04660+3.1.3.16	69274
ENSMUSG00000047409	ENSMUST00000073109	Ctdspl	05235+3.1.3.16	69274
ENSMUSG00000089917	ENSMUST00000136875	Uckl1	00983+2.7.1.48	68556
ENSMUSG00000089917	ENSMUST00000136875	Uckl1	00240+2.7.1.48	68556
ENSMUSG00000047409	ENSMUST00000172464	Ctdspl	04658+3.1.3.16	69274
ENSMUSG00000047409	ENSMUST00000172464	Ctdspl	04660+3.1.3.16	69274
ENSMUSG00000047409	ENSMUST00000172464	Ctdspl	05235+3.1.3.16	69274
ENSMUSG00000109212	ENSMUST00000213844	Olfr126		
ENSMUSG00000089917	ENSMUST00000131949	Uckl1		68556
ENSMUSG00000109212	ENSMUST00000217487	Olfr126		
ENSMUSG00000109212	ENSMUST00000174139	Olfr126		
ENSMUSG00000002455	ENSMUST00000132714	Prpf6		68879
ENSMUSG00000025648	ENSMUST00000196249	Pfkfb4		270198
ENSMUSG00000025648	ENSMUST00000199591	Pfkfb4		270198
ENSMUSG00000025648	ENSMUST00000200015	Pfkfb4		270198
ENSMUSG00000050132	ENSMUST00000108287	Sarm1		237868
ENSMUSG00000025507	ENSMUST00000190068	Pidd1		57913
ENSMUSG00000017715	ENSMUST00000132676	Pgs1	00564+2.7.8.5	
ENSMUSG00000025507	ENSMUST00000128703	Pidd1		57913
ENSMUSG00000017715	ENSMUST00000017859	Pgs1		
ENSMUSG00000050132	ENSMUST00000061174	Sarm1		237868
ENSMUSG00000017715	ENSMUST00000100185	Pgs1		
ENSMUSG00000020732	ENSMUST00000067754	Rab37		58222
ENSMUSG00000002455	ENSMUST00000136481	Prpf6		68879
ENSMUSG00000025507	ENSMUST00000026580	Pidd1		57913
ENSMUSG00000002455	ENSMUST00000002529	Prpf6		68879
ENSMUSG00000020732	ENSMUST00000021076	Rab37		58222
ENSMUSG00000109588	ENSMUST00000210579	Lnp1		100503609
ENSMUSG00000025507	ENSMUST00000190882	Pidd1		57913
ENSMUSG00000025507	ENSMUST00000106005	Pidd1		57913
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	04714+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	05165+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	04150+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	04151+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	05170+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	04926+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000023507	Gsk3b	05163+2.7.11.1	56637
ENSMUSG00000038605	ENSMUST00000060173	Samd10		229011
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	04714+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	05165+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	04150+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	04151+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	05170+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	04926+2.7.11.1	56637
ENSMUSG00000022812	ENSMUST00000114750	Gsk3b	05163+2.7.11.1	56637
ENSMUSG00000038605	ENSMUST00000183836	Samd10		229011
ENSMUSG00000022812	ENSMUST00000231437	Gsk3b		56637
ENSMUSG00000038168	ENSMUST00000039990	P3h2		210530
ENSMUSG00000063011	ENSMUST00000075884	Msln		56047
ENSMUSG00000063011	ENSMUST00000238120	Msln		56047
ENSMUSG00000063011	ENSMUST00000237359	Msln		56047
ENSMUSG00000063011	ENSMUST00000236137	Msln		56047
ENSMUSG00000063011	ENSMUST00000238188	Msln		56047
ENSMUSG00000021013	ENSMUST00000085109	Ttc8		76260
ENSMUSG00000042826	ENSMUST00000011285	Fgf11		14166
ENSMUSG00000021013	ENSMUST00000079146	Ttc8		76260
ENSMUSG00000048445	ENSMUST00000056781	Ccdc57		71276
ENSMUSG00000042826	ENSMUST00000102585	Fgf11		14166
ENSMUSG00000037353	ENSMUST00000037001	Letmd1		68614
ENSMUSG00000037353	ENSMUST00000230294	Letmd1		68614
ENSMUSG00000047798	ENSMUST00000106561	Cd300lf		246746
ENSMUSG00000037353	ENSMUST00000229648	Letmd1		68614
