Gene stable ID	Transcript stable ID	NCBI gene (formerly Entrezgene) ID	Gene name
ENSCAFG00000017778	ENSCAFT00000028186	100688489	GPRASP2
ENSCAFG00000047170	ENSCAFT00000063320		
ENSCAFG00000004629	ENSCAFT00000007457		
ENSCAFG00000000096	ENSCAFT00000000154	612922	CPLX4
ENSCAFG00000043054	ENSCAFT00000093046		
ENSCAFG00000017895	ENSCAFT00000048155		ZNF396
ENSCAFG00000032734	ENSCAFT00000046110		KCNK13
ENSCAFG00000031810	ENSCAFT00000049255	611799	UBE2R2
ENSCAFG00000030308	ENSCAFT00000044033	485018	CD70
ENSCAFG00000018028	ENSCAFT00000028636	492059	IRS4
ENSCAFG00000007784	ENSCAFT00000012428		SH2D6
ENSCAFG00000030838	ENSCAFT00000044497	480698	PTGES
ENSCAFG00000000893	ENSCAFT00000001387	609368	PNPLA3
ENSCAFG00000016706	ENSCAFT00000026449	488866	SLC26A1
ENSCAFG00000009784	ENSCAFT00000015530	483136	SLC22A15
ENSCAFG00000010330	ENSCAFT00000016418	479994	TMEM183A
ENSCAFG00000002083	ENSCAFT00000003297	476342	
ENSCAFG00000023569	ENSCAFT00000036301		ANKRD60
ENSCAFG00000004332	ENSCAFT00000006952	607944	PDSS1
ENSCAFG00000011306	ENSCAFT00000017975	488002	GTF2E1
ENSCAFG00000005887	ENSCAFT00000009498	477056	GALNT15
ENSCAFG00000016055	ENSCAFT00000025466	490383	ITPKB
ENSCAFG00000019165	ENSCAFT00000030427	492225	GABRQ
ENSCAFG00000005385	ENSCAFT00000008664	475566	FNTA
ENSCAFG00000023745	ENSCAFT00000036715	100682593	PLEKHD1
ENSCAFG00000004422	ENSCAFT00000007127	100855876	NSUN6
ENSCAFG00000005258	ENSCAFT00000008480	483018	TOGARAM2
ENSCAFG00000017133	ENSCAFT00000027158	100682579	MAST1
ENSCAFG00000007897	ENSCAFT00000012629	485697	PLS1
ENSCAFG00000013089	ENSCAFT00000020780	486673	PLBD1
ENSCAFG00000043280	ENSCAFT00000031361	611955	
ENSCAFG00000025135	ENSCAFT00000068846	476023	AP5B1
ENSCAFG00000025135	ENSCAFT00000038960	476023	AP5B1
ENSCAFG00000049962	ENSCAFT00000090891	100687028	
ENSCAFG00000047466	ENSCAFT00000083098		
ENSCAFG00000020377	ENSCAFT00000032455	489765	EXOC3L1
ENSCAFG00000024271	ENSCAFT00000093628	610304	
ENSCAFG00000024271	ENSCAFT00000003529	610304	
ENSCAFG00000010496	ENSCAFT00000016678	486614	YARS2
ENSCAFG00000010496	ENSCAFT00000076591	486614	YARS2
ENSCAFG00000015537	ENSCAFT00000024624		
ENSCAFG00000003084	ENSCAFT00000075865	611635	SPACA1
ENSCAFG00000003084	ENSCAFT00000004947	611635	SPACA1
ENSCAFG00000029643	ENSCAFT00000074162	479985	PIGK
ENSCAFG00000029643	ENSCAFT00000048915	479985	PIGK
ENSCAFG00000001796	ENSCAFT00000002820	612937	TMEM33
ENSCAFG00000001796	ENSCAFT00000086098	612937	TMEM33
ENSCAFG00000010458	ENSCAFT00000016614		SHANK2
ENSCAFG00000012893	ENSCAFT00000079642	485972	CHRNA4
ENSCAFG00000012893	ENSCAFT00000020498	485972	CHRNA4
ENSCAFG00000004533	ENSCAFT00000007311	476924	TPT1
ENSCAFG00000004533	ENSCAFT00000088405	476924	TPT1
ENSCAFG00000045863	ENSCAFT00000070169	610972	
ENSCAFG00000009364	ENSCAFT00000076166	487954	TFG
ENSCAFG00000009364	ENSCAFT00000014903	487954	TFG
ENSCAFG00000002489	ENSCAFT00000060919	481353	PLEKHH2
ENSCAFG00000002489	ENSCAFT00000003931	481353	PLEKHH2
ENSCAFG00000010165	ENSCAFT00000068712	476893	SLC5A12
ENSCAFG00000010165	ENSCAFT00000071761	476893	SLC5A12
ENSCAFG00000010165	ENSCAFT00000016148	476893	SLC5A12
ENSCAFG00000029063	ENSCAFT00000048429	100684784	CCDC9
ENSCAFG00000029063	ENSCAFT00000006699	100684784	CCDC9
ENSCAFG00000024289	ENSCAFT00000011556	611144	ZFP28
ENSCAFG00000024289	ENSCAFT00000048798	611144	ZFP28
ENSCAFG00000032369	ENSCAFT00000047589	100686021	ZDHHC22
ENSCAFG00000032369	ENSCAFT00000077313	100686021	ZDHHC22
ENSCAFG00000032369	ENSCAFT00000092767	100686021	ZDHHC22
ENSCAFG00000013731	ENSCAFT00000021778	480294	MIPOL1
ENSCAFG00000013731	ENSCAFT00000090005	480294	MIPOL1
ENSCAFG00000029711	ENSCAFT00000089150		ZNF2
ENSCAFG00000029711	ENSCAFT00000044045		ZNF2
ENSCAFG00000029711	ENSCAFT00000088388		ZNF2
ENSCAFG00000025192	ENSCAFT00000087761	488473	CASP8
ENSCAFG00000025192	ENSCAFT00000083124	488473	CASP8
ENSCAFG00000025192	ENSCAFT00000019300	488473	CASP8
ENSCAFG00000017981	ENSCAFT00000028560	478371	SCAMP5
ENSCAFG00000017981	ENSCAFT00000089966	478371	SCAMP5
ENSCAFG00000042350	ENSCAFT00000081863		cfa-mir-8904a
ENSCAFG00000003314	ENSCAFT00000066318	606756	ANXA4
ENSCAFG00000003314	ENSCAFT00000005303	606756	ANXA4
ENSCAFG00000003314	ENSCAFT00000073465	606756	ANXA4
ENSCAFG00000005204	ENSCAFT00000008400	477032	CTNNB1
ENSCAFG00000005204	ENSCAFT00000059813	477032	CTNNB1
ENSCAFG00000013703	ENSCAFT00000047402	609846	PTH2R
ENSCAFG00000013703	ENSCAFT00000021727	609846	PTH2R
ENSCAFG00000041373	ENSCAFT00000065911		
ENSCAFG00000047816	ENSCAFT00000066355		
ENSCAFG00000001769	ENSCAFT00000036494	484164	RORB
ENSCAFG00000001769	ENSCAFT00000084928	484164	RORB
ENSCAFG00000015799	ENSCAFT00000083178	479097	CRMP1
ENSCAFG00000015799	ENSCAFT00000079714	479097	CRMP1
ENSCAFG00000015799	ENSCAFT00000025064	479097	CRMP1
ENSCAFG00000046956	ENSCAFT00000067421		
ENSCAFG00000046956	ENSCAFT00000073605		
ENSCAFG00000048584	ENSCAFT00000090068		
ENSCAFG00000048584	ENSCAFT00000064604		
ENSCAFG00000048584	ENSCAFT00000068813		
ENSCAFG00000048584	ENSCAFT00000067942		
ENSCAFG00000018297	ENSCAFT00000044264	484995	XAB2
ENSCAFG00000018297	ENSCAFT00000029071	484995	XAB2
ENSCAFG00000046708	ENSCAFT00000079726		
ENSCAFG00000002039	ENSCAFT00000070050	475143	LNX1
ENSCAFG00000002039	ENSCAFT00000003234	475143	LNX1
ENSCAFG00000020187	ENSCAFT00000035369	479956	HFM1
ENSCAFG00000020187	ENSCAFT00000032148	479956	HFM1
ENSCAFG00000026001	ENSCAFT00000040284		U5
ENSCAFG00000049465	ENSCAFT00000088083		
ENSCAFG00000047991	ENSCAFT00000072752		
ENSCAFG00000025848	ENSCAFT00000040131		SNORA62
ENSCAFG00000022616	ENSCAFT00000034723		U6
ENSCAFG00000026076	ENSCAFT00000040359		U6
ENSCAFG00000029191	ENSCAFT00000062166	478175	STMN1
ENSCAFG00000029191	ENSCAFT00000060888	478175	STMN1
ENSCAFG00000029191	ENSCAFT00000067872	478175	STMN1
ENSCAFG00000029191	ENSCAFT00000048814	478175	STMN1
ENSCAFG00000032580	ENSCAFT00000046449		STUM
ENSCAFG00000019359	ENSCAFT00000030764	491223	P2RX1
ENSCAFG00000000895	ENSCAFT00000001391	481216	PNPLA5
ENSCAFG00000001505	ENSCAFT00000067475	607816	UBE2H
ENSCAFG00000001505	ENSCAFT00000085550	607816	UBE2H
ENSCAFG00000001505	ENSCAFT00000002348	607816	UBE2H
ENSCAFG00000005269	ENSCAFT00000008502	102151263	GVQW3
ENSCAFG00000014115	ENSCAFT00000022413	480498	CCDC43
ENSCAFG00000045377	ENSCAFT00000076355		
ENSCAFG00000045377	ENSCAFT00000078078		
ENSCAFG00000013922	ENSCAFT00000068934	608366	ARNT2
ENSCAFG00000013922	ENSCAFT00000022111	608366	ARNT2
ENSCAFG00000013922	ENSCAFT00000063984	608366	ARNT2
ENSCAFG00000013922	ENSCAFT00000059953	608366	ARNT2
ENSCAFG00000003535	ENSCAFT00000083413	483244	GLI3
ENSCAFG00000003535	ENSCAFT00000005687	483244	GLI3
ENSCAFG00000003535	ENSCAFT00000049220	483244	GLI3
ENSCAFG00000007473	ENSCAFT00000047431	488881	NUDT12
ENSCAFG00000007473	ENSCAFT00000011968	488881	NUDT12
ENSCAFG00000007473	ENSCAFT00000064075	488881	NUDT12
ENSCAFG00000014325	ENSCAFT00000075068	608708	PPM1L
ENSCAFG00000014325	ENSCAFT00000064892	608708	PPM1L
ENSCAFG00000014325	ENSCAFT00000022754	608708	PPM1L
ENSCAFG00000004598	ENSCAFT00000007417	485572	UBP1
ENSCAFG00000004598	ENSCAFT00000081256	485572	UBP1
ENSCAFG00000004598	ENSCAFT00000071725	485572	UBP1
ENSCAFG00000004598	ENSCAFT00000073710	485572	UBP1
ENSCAFG00000049477	ENSCAFT00000082289		
ENSCAFG00000049477	ENSCAFT00000085212		
ENSCAFG00000049477	ENSCAFT00000072898		
ENSCAFG00000049477	ENSCAFT00000074432		
ENSCAFG00000049477	ENSCAFT00000061333		
ENSCAFG00000049477	ENSCAFT00000084683		
ENSCAFG00000049477	ENSCAFT00000064527		
ENSCAFG00000007065	ENSCAFT00000011330	477598	ITGB7
ENSCAFG00000007065	ENSCAFT00000092325	477598	ITGB7
ENSCAFG00000003594	ENSCAFT00000075270	476412	IRF3
ENSCAFG00000003594	ENSCAFT00000005783	476412	IRF3
ENSCAFG00000005895	ENSCAFT00000076574	608643	STIM1
ENSCAFG00000005895	ENSCAFT00000009508	608643	STIM1
ENSCAFG00000005895	ENSCAFT00000062973	608643	STIM1
ENSCAFG00000031214	ENSCAFT00000044930	100682551	TCEAL9
ENSCAFG00000012077	ENSCAFT00000019169	490277	KCNH1
ENSCAFG00000023133	ENSCAFT00000035380		
ENSCAFG00000023626	ENSCAFT00000071574	100688240	PCARE
ENSCAFG00000023626	ENSCAFT00000036452	100688240	PCARE
ENSCAFG00000004375	ENSCAFT00000007053	484632	NUP210
ENSCAFG00000004375	ENSCAFT00000048997	484632	NUP210
ENSCAFG00000047297	ENSCAFT00000085840		
ENSCAFG00000048103	ENSCAFT00000063068		
ENSCAFG00000048103	ENSCAFT00000062551		
ENSCAFG00000008706	ENSCAFT00000050147	100686072	ADGRG5
ENSCAFG00000008706	ENSCAFT00000046752	100686072	ADGRG5
ENSCAFG00000008706	ENSCAFT00000013830	100686072	ADGRG5
ENSCAFG00000003477	ENSCAFT00000066337	475668	PDIA6
ENSCAFG00000003477	ENSCAFT00000037603	475668	PDIA6
ENSCAFG00000003477	ENSCAFT00000092495	475668	PDIA6
ENSCAFG00000007224	ENSCAFT00000047719	477762	HTR7
ENSCAFG00000007224	ENSCAFT00000011576	477762	HTR7
ENSCAFG00000047112	ENSCAFT00000080711		
ENSCAFG00000047112	ENSCAFT00000078227		
ENSCAFG00000016817	ENSCAFT00000072075	489481	KDM6B
ENSCAFG00000016817	ENSCAFT00000026627	489481	KDM6B
ENSCAFG00000016817	ENSCAFT00000063636	489481	KDM6B
ENSCAFG00000027761	ENSCAFT00000042044		U6
ENSCAFG00000009786	ENSCAFT00000015535	483137	MAB21L3
ENSCAFG00000040963	ENSCAFT00000093066		
ENSCAFG00000024611	ENSCAFT00000037955	610976	
ENSCAFG00000012443	ENSCAFT00000019746	490628	CMA1
ENSCAFG00000026106	ENSCAFT00000040389		U6
ENSCAFG00000006740	ENSCAFT00000010851	476839	OLFML1
ENSCAFG00000006740	ENSCAFT00000010831	476839	OLFML1
ENSCAFG00000006740	ENSCAFT00000062289	476839	OLFML1
ENSCAFG00000006740	ENSCAFT00000084281	476839	OLFML1
ENSCAFG00000006740	ENSCAFT00000070745	476839	OLFML1
ENSCAFG00000006740	ENSCAFT00000010851	485365	OLFML1
ENSCAFG00000006740	ENSCAFT00000010831	485365	OLFML1
ENSCAFG00000006740	ENSCAFT00000062289	485365	OLFML1
ENSCAFG00000006740	ENSCAFT00000084281	485365	OLFML1
ENSCAFG00000006740	ENSCAFT00000070745	485365	OLFML1
ENSCAFG00000026943	ENSCAFT00000041226		U6
ENSCAFG00000011510	ENSCAFT00000018270	479036	DET1
ENSCAFG00000011510	ENSCAFT00000084528	479036	DET1
ENSCAFG00000011510	ENSCAFT00000071260	479036	DET1
ENSCAFG00000014263	ENSCAFT00000022674	480060	COP1
ENSCAFG00000014263	ENSCAFT00000086758	480060	COP1
ENSCAFG00000014263	ENSCAFT00000067973	480060	COP1
ENSCAFG00000014263	ENSCAFT00000088082	480060	COP1
ENSCAFG00000048285	ENSCAFT00000086223		U4
ENSCAFG00000049210	ENSCAFT00000082431		
ENSCAFG00000026249	ENSCAFT00000040532		SNORA62
ENSCAFG00000003992	ENSCAFT00000069253	100856598	NAMPT
ENSCAFG00000003992	ENSCAFT00000088175	100856598	NAMPT
ENSCAFG00000003992	ENSCAFT00000082707	100856598	NAMPT
ENSCAFG00000003992	ENSCAFT00000006403	100856598	NAMPT
ENSCAFG00000003992	ENSCAFT00000049425	100856598	NAMPT
ENSCAFG00000017154	ENSCAFT00000027169	476698	RTBDN
ENSCAFG00000007944	ENSCAFT00000012697		PAQR9
ENSCAFG00000016579	ENSCAFT00000026250	102151215	CCDC177
ENSCAFG00000047004	ENSCAFT00000062337		cfa-mir-8905
ENSCAFG00000030972	ENSCAFT00000043778	609898	GYPC
ENSCAFG00000030837	ENSCAFT00000023777	100856766	
ENSCAFG00000030400	ENSCAFT00000044144		TNFSF9
ENSCAFG00000008414	ENSCAFT00000013370	486100	
ENSCAFG00000028083	ENSCAFT00000042366		U6
ENSCAFG00000017510	ENSCAFT00000027737	100688636	PSMC1
ENSCAFG00000004292	ENSCAFT00000082047	476773	CHORDC1
ENSCAFG00000004292	ENSCAFT00000063058	476773	CHORDC1
ENSCAFG00000004292	ENSCAFT00000072009	476773	CHORDC1
ENSCAFG00000004292	ENSCAFT00000006886	476773	CHORDC1
ENSCAFG00000004292	ENSCAFT00000070426	476773	CHORDC1
ENSCAFG00000026723	ENSCAFT00000041006		
ENSCAFG00000019170	ENSCAFT00000030433	481078	
ENSCAFG00000001777	ENSCAFT00000002792	474523	BPIFC
ENSCAFG00000001777	ENSCAFT00000074672	474523	BPIFC
ENSCAFG00000001777	ENSCAFT00000063341	474523	BPIFC
ENSCAFG00000001777	ENSCAFT00000066711	474523	BPIFC
ENSCAFG00000013860	ENSCAFT00000022041	479730	PLOD3
ENSCAFG00000013860	ENSCAFT00000061490	479730	PLOD3
ENSCAFG00000013860	ENSCAFT00000062786	479730	PLOD3
ENSCAFG00000013860	ENSCAFT00000089185	479730	PLOD3
ENSCAFG00000028827	ENSCAFT00000045992	608470	UBE2V2
ENSCAFG00000028804	ENSCAFT00000044982		RNF150
ENSCAFG00000045231	ENSCAFT00000076730	610501	PNLIPRP3
ENSCAFG00000045231	ENSCAFT00000066631	610501	PNLIPRP3
ENSCAFG00000027391	ENSCAFT00000041674		U4
ENSCAFG00000049397	ENSCAFT00000081907		
ENSCAFG00000003064	ENSCAFT00000004932	481674	
ENSCAFG00000003064	ENSCAFT00000087436	481674	
ENSCAFG00000003064	ENSCAFT00000036360	481674	
ENSCAFG00000033261	ENSCAFT00000058455		
ENSCAFG00000009046	ENSCAFT00000084242	477492	TPCN1
ENSCAFG00000009046	ENSCAFT00000073778	477492	TPCN1
ENSCAFG00000009046	ENSCAFT00000014391	477492	TPCN1
ENSCAFG00000007407	ENSCAFT00000011866		
ENSCAFG00000000098	ENSCAFT00000000155	610136	RAX
ENSCAFG00000006267	ENSCAFT00000010153	100856521	
ENSCAFG00000027504	ENSCAFT00000041787		U6
ENSCAFG00000016291	ENSCAFT00000025847	488556	DLGAP2
ENSCAFG00000016291	ENSCAFT00000089442	488556	DLGAP2
ENSCAFG00000016291	ENSCAFT00000068462	488556	DLGAP2
ENSCAFG00000016291	ENSCAFT00000093761	488556	DLGAP2
ENSCAFG00000016291	ENSCAFT00000091322	488556	DLGAP2
ENSCAFG00000027033	ENSCAFT00000041316		U4
ENSCAFG00000016352	ENSCAFT00000025935		
ENSCAFG00000043168	ENSCAFT00000085958		
ENSCAFG00000043168	ENSCAFT00000069427		
ENSCAFG00000017567	ENSCAFT00000069480	480144	SMAD2
ENSCAFG00000017567	ENSCAFT00000089051	480144	SMAD2
ENSCAFG00000017567	ENSCAFT00000087304	480144	SMAD2
ENSCAFG00000017567	ENSCAFT00000027850	480144	SMAD2
ENSCAFG00000017567	ENSCAFT00000080572	480144	SMAD2
ENSCAFG00000035374	ENSCAFT00000070123		
ENSCAFG00000035374	ENSCAFT00000076942		
ENSCAFG00000035374	ENSCAFT00000056019		
ENSCAFG00000029917	ENSCAFT00000045294		U6
ENSCAFG00000041915	ENSCAFT00000062646		
ENSCAFG00000049632	ENSCAFT00000088610		
ENSCAFG00000009302	ENSCAFT00000060383	486829	R3HCC1L
ENSCAFG00000009302	ENSCAFT00000014790	486829	R3HCC1L
ENSCAFG00000009302	ENSCAFT00000087020	486829	R3HCC1L
ENSCAFG00000009302	ENSCAFT00000080968	486829	R3HCC1L
ENSCAFG00000042551	ENSCAFT00000085457		
ENSCAFG00000048709	ENSCAFT00000087056		
ENSCAFG00000046715	ENSCAFT00000085372		U4
ENSCAFG00000027655	ENSCAFT00000041938		U6
ENSCAFG00000031374	ENSCAFT00000013056	483590	OR4A15
ENSCAFG00000000162	ENSCAFT00000000262	476195	MEX3C
ENSCAFG00000045687	ENSCAFT00000062244		
ENSCAFG00000012990	ENSCAFT00000020637	486205	FARP2
ENSCAFG00000012990	ENSCAFT00000049886	486205	FARP2
ENSCAFG00000012990	ENSCAFT00000073968	486205	FARP2
ENSCAFG00000005274	ENSCAFT00000008506	485182	THAP12
ENSCAFG00000047268	ENSCAFT00000060283		
ENSCAFG00000043074	ENSCAFT00000063151		
ENSCAFG00000043234	ENSCAFT00000060125		
ENSCAFG00000041126	ENSCAFT00000072015		
ENSCAFG00000041126	ENSCAFT00000089673		
ENSCAFG00000041126	ENSCAFT00000080983		
ENSCAFG00000046723	ENSCAFT00000080536		
ENSCAFG00000048504	ENSCAFT00000070821		
ENSCAFG00000034538	ENSCAFT00000055588		
ENSCAFG00000034538	ENSCAFT00000082526		
ENSCAFG00000018880	ENSCAFT00000029956	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000029969	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000083156	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000079382	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000076611	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000062407	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000088547	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000059990	480216	CEP192
ENSCAFG00000018880	ENSCAFT00000029956	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000029969	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000083156	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000079382	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000076611	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000062407	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000088547	490564	CEP192
ENSCAFG00000018880	ENSCAFT00000059990	490564	CEP192
ENSCAFG00000018171	ENSCAFT00000066036	403522	CCL5
ENSCAFG00000018171	ENSCAFT00000028857	403522	CCL5
ENSCAFG00000009166	ENSCAFT00000065237	487840	CDS1
ENSCAFG00000009166	ENSCAFT00000009719	487840	CDS1
ENSCAFG00000043783	ENSCAFT00000065885		
ENSCAFG00000023988	ENSCAFT00000090805	480162	ZNF24
ENSCAFG00000023988	ENSCAFT00000028401	480162	ZNF24
ENSCAFG00000043136	ENSCAFT00000071088		
ENSCAFG00000042546	ENSCAFT00000088966		
ENSCAFG00000013503	ENSCAFT00000086148	488115	DGKG
ENSCAFG00000013503	ENSCAFT00000079879	488115	DGKG
ENSCAFG00000013503	ENSCAFT00000081530	488115	DGKG
ENSCAFG00000013503	ENSCAFT00000080151	488115	DGKG
ENSCAFG00000013503	ENSCAFT00000075014	488115	DGKG
ENSCAFG00000013503	ENSCAFT00000043054	488115	DGKG
ENSCAFG00000013503	ENSCAFT00000021438	488115	DGKG
ENSCAFG00000045479	ENSCAFT00000066429		
ENSCAFG00000048380	ENSCAFT00000060108		
ENSCAFG00000048086	ENSCAFT00000086820		
ENSCAFG00000044494	ENSCAFT00000073852		
ENSCAFG00000011498	ENSCAFT00000086078	486324	SGSM1
ENSCAFG00000011498	ENSCAFT00000018292	486324	SGSM1
ENSCAFG00000011498	ENSCAFT00000018283	486324	SGSM1
ENSCAFG00000011498	ENSCAFT00000086509	486324	SGSM1
ENSCAFG00000011498	ENSCAFT00000066898	486324	SGSM1
ENSCAFG00000011498	ENSCAFT00000091035	486324	SGSM1
ENSCAFG00000011498	ENSCAFT00000068903	486324	SGSM1
ENSCAFG00000003323	ENSCAFT00000084894	475657	KIDINS220
ENSCAFG00000003323	ENSCAFT00000079365	475657	KIDINS220
ENSCAFG00000003323	ENSCAFT00000090853	475657	KIDINS220
ENSCAFG00000003323	ENSCAFT00000093529	475657	KIDINS220
ENSCAFG00000003323	ENSCAFT00000005337	475657	KIDINS220
ENSCAFG00000003323	ENSCAFT00000070267	475657	KIDINS220
ENSCAFG00000003323	ENSCAFT00000005342	475657	KIDINS220
ENSCAFG00000006231	ENSCAFT00000084660	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000010068	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000010028	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000089509	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000090801	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000061826	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000075442	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000079973	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000071605	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000010076	477304	DCLK1
ENSCAFG00000006231	ENSCAFT00000084660	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000010068	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000010028	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000089509	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000090801	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000061826	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000075442	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000079973	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000071605	486009	DCLK1
ENSCAFG00000006231	ENSCAFT00000010076	486009	DCLK1
ENSCAFG00000024066	ENSCAFT00000083711	474939	GSTA4
ENSCAFG00000024066	ENSCAFT00000060883	474939	GSTA4
ENSCAFG00000024066	ENSCAFT00000003532	474939	GSTA4
ENSCAFG00000010053	ENSCAFT00000087231	485416	ANO5
ENSCAFG00000010053	ENSCAFT00000075881	485416	ANO5
ENSCAFG00000010053	ENSCAFT00000015990	485416	ANO5
ENSCAFG00000010053	ENSCAFT00000085151	485416	ANO5
ENSCAFG00000010053	ENSCAFT00000086441	485416	ANO5
ENSCAFG00000010053	ENSCAFT00000015989	485416	ANO5
ENSCAFG00000045124	ENSCAFT00000091428		
ENSCAFG00000045124	ENSCAFT00000093084		
ENSCAFG00000045124	ENSCAFT00000087797		
ENSCAFG00000005689	ENSCAFT00000009171	483356	NPTX1
ENSCAFG00000011974	ENSCAFT00000090571	608932	EPB42
ENSCAFG00000011974	ENSCAFT00000082472	608932	EPB42
ENSCAFG00000011974	ENSCAFT00000019026	608932	EPB42
ENSCAFG00000044235	ENSCAFT00000071831		
ENSCAFG00000010952	ENSCAFT00000061442	478963	IARS2
ENSCAFG00000010952	ENSCAFT00000085120	478963	IARS2
ENSCAFG00000010952	ENSCAFT00000017536	478963	IARS2
ENSCAFG00000043748	ENSCAFT00000080358		
ENSCAFG00000018034	ENSCAFT00000028661	481016	GUCY2F
ENSCAFG00000011430	ENSCAFT00000085876	100684760	STXBP5L
ENSCAFG00000011430	ENSCAFT00000075495	100684760	STXBP5L
ENSCAFG00000011430	ENSCAFT00000018158	100684760	STXBP5L
ENSCAFG00000009419	ENSCAFT00000067525	477943	NDUFAF6
ENSCAFG00000009419	ENSCAFT00000090221	477943	NDUFAF6
ENSCAFG00000009419	ENSCAFT00000014984	477943	NDUFAF6
ENSCAFG00000026151	ENSCAFT00000040434		U2
ENSCAFG00000044063	ENSCAFT00000064835	489325	
ENSCAFG00000025256	ENSCAFT00000079827	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000077254	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000066207	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000069085	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000091171	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000086775	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000090257	481557	FOCAD
ENSCAFG00000025256	ENSCAFT00000039148	481557	FOCAD
ENSCAFG00000028118	ENSCAFT00000042401		U6
ENSCAFG00000029871	ENSCAFT00000076798	100685461	ZNF180
ENSCAFG00000029871	ENSCAFT00000078360	100685461	ZNF180
ENSCAFG00000029871	ENSCAFT00000042797	100685461	ZNF180
ENSCAFG00000016699	ENSCAFT00000026440		FGFRL1
ENSCAFG00000016699	ENSCAFT00000080328		FGFRL1
ENSCAFG00000038098	ENSCAFT00000058096		
ENSCAFG00000006841	ENSCAFT00000088331	477331	WASF3
ENSCAFG00000006841	ENSCAFT00000011013	477331	WASF3
ENSCAFG00000044916	ENSCAFT00000068138		
ENSCAFG00000042413	ENSCAFT00000067387		
ENSCAFG00000042413	ENSCAFT00000060948		
ENSCAFG00000018634	ENSCAFT00000029576	100855815	TUBB4A
ENSCAFG00000045751	ENSCAFT00000061893		
ENSCAFG00000045411	ENSCAFT00000060670		
ENSCAFG00000045411	ENSCAFT00000060897		
ENSCAFG00000045411	ENSCAFT00000074115		
ENSCAFG00000045411	ENSCAFT00000066671		
ENSCAFG00000049606	ENSCAFT00000048036	100856780	
ENSCAFG00000010333	ENSCAFT00000016420		
ENSCAFG00000031840	ENSCAFT00000073743		
ENSCAFG00000031840	ENSCAFT00000044176		
ENSCAFG00000041821	ENSCAFT00000061011		
ENSCAFG00000042443	ENSCAFT00000067267		
ENSCAFG00000045530	ENSCAFT00000072471		
ENSCAFG00000045485	ENSCAFT00000063769		
ENSCAFG00000045485	ENSCAFT00000092865		
ENSCAFG00000017161	ENSCAFT00000027176	490802	CIPC
ENSCAFG00000017161	ENSCAFT00000044402	490802	CIPC
ENSCAFG00000013292	ENSCAFT00000021080	610886	RNASEH2C
ENSCAFG00000007788	ENSCAFT00000074490	483082	CAPG
ENSCAFG00000007788	ENSCAFT00000065994	483082	CAPG
ENSCAFG00000007788	ENSCAFT00000012437	483082	CAPG
ENSCAFG00000010394	ENSCAFT00000067243	478560	PHLDB2
ENSCAFG00000010394	ENSCAFT00000016519	478560	PHLDB2
ENSCAFG00000010394	ENSCAFT00000076788	478560	PHLDB2
ENSCAFG00000049147	ENSCAFT00000083655		
ENSCAFG00000041603	ENSCAFT00000092819		
ENSCAFG00000048164	ENSCAFT00000067006		
ENSCAFG00000040827	ENSCAFT00000056776		
ENSCAFG00000040827	ENSCAFT00000084510		
ENSCAFG00000049843	ENSCAFT00000084509	100683738	
ENSCAFG00000000164	ENSCAFT00000000266	476196	SMAD4
ENSCAFG00000000164	ENSCAFT00000061940	476196	SMAD4
ENSCAFG00000000164	ENSCAFT00000082853	476196	SMAD4
ENSCAFG00000026073	ENSCAFT00000040356		Y_RNA
